Code,ID
38931,243
52259,243
38947,243
52291,243
38979,243
52355,243
39043,243
52483,243
39171,243
52739,243
39427,243
51203,243
39939,243
50179,243
37891,243
56323,243
35843,243
60419,243
44035,243
19459,243
12303,243
12302,243
12301,243
12299,243
38927,243
12295,243
38935,243
12311,243
38951,243
12327,243
38983,243
12359,243
39047,243
12423,243
39175,243
12551,243
39431,243
12807,243
39943,243
13319,243
36871,243
14343,243
34823,243
10247,243
47111,243
6151,243
55303,243
22535,243
24607,243
24606,243
24605,243
24603,243
24599,243
12319,243
24591,243
12335,243
24623,243
12367,243
24655,243
12431,243
24719,243
12559,243
24847,243
12815,243
25103,243
13327,243
25615,243
14351,243
26639,243
8207,243
28687,243
4111,243
20495,243
45071,243
49213,243
49212,243
24604,243
49214,243
24602,243
49210,243
24598,243
49206,243
24590,243
49198,243
24638,243
49182,243
24670,243
49246,243
24734,243
49310,243
24862,243
49438,243
25118,243
49694,243
25630,243
50206,243
26654,243
51230,243
28702,243
53278,243
16414,243
57374,243
8222,243
40990,243
32889,243
32888,243
32890,243
49208,243
32892,243
49204,243
32884,243
49196,243
32876,243
49180,243
32860,243
49276,243
32828,243
49340,243
32956,243
49468,243
33084,243
49724,243
33340,243
50236,243
33852,243
51260,243
34876,243
53308,243
36924,243
57404,243
41020,243
16444,243
32891,243
32893,243
245,243
32881,243
249,243
32873,243
233,243
32857,243
217,243
32825,243
185,243
33017,243
121,243
33145,243
377,243
33401,243
633,243
33913,243
1145,243
34937,243
2169,243
36985,243
4217,243
41081,243
8313,243
49273,243
16505,243
342,343
687,343
686,343
341,343
685,343
339,343
683,343
351,343
343,343
679,343
327,343
695,343
375,343
663,343
279,343
727,343
471,343
599,343
87,343
855,343
1367,343
2391,343
4439,343
8535,343
16727,343
33111,343
1373,343
1372,343
684,343
1374,343
682,343
1370,343
678,343
1366,343
702,343
1358,343
654,343
1390,343
750,343
1326,343
558,343
1454,343
942,343
1198,343
174,343
1710,343
2734,343
4782,343
8878,343
17070,343
33454,343
2745,343
2744,343
2746,343
1368,343
2748,343
1364,343
2740,343
1356,343
2732,343
1404,343
2716,343
1308,343
2780,343
1500,343
2652,343
1116,343
2908,343
1884,343
2396,343
348,343
3420,343
5468,343
9564,343
17756,343
34140,343
5489,343
5488,343
5490,343
5492,343
2736,343
5496,343
2728,343
5480,343
2712,343
5464,343
2808,343
5432,343
2616,343
5560,343
3000,343
5304,343
2232,343
5816,343
3768,343
4792,343
696,343
6840,343
10936,343
19128,343
35512,343
10977,343
10976,343
10978,343
10980,343
10984,343
5472,343
10992,343
5456,343
10960,343
5424,343
10928,343
5616,343
10864,343
5232,343
11120,343
6000,343
10608,343
4464,343
11632,343
7536,343
9584,343
1392,343
13680,343
21872,343
38256,343
21953,343
21952,343
21954,343
21956,343
21960,343
21968,343
10944,343
21984,343
10912,343
21920,343
10848,343
21856,343
11232,343
21728,343
10464,343
22240,343
12000,343
21216,343
8928,343
23264,343
15072,343
19168,343
2784,343
27360,343
43744,343
43905,343
43904,343
43906,343
43908,343
43912,343
43920,343
43936,343
21888,343
43968,343
21824,343
43840,343
21696,343
43712,343
22464,343
43456,343
20928,343
44480,343
24000,343
42432,343
17856,343
46528,343
30144,343
38336,343
5568,343
54720,343
22273,343
22272,343
22274,343
22276,343
22280,343
22288,343
22304,343
22336,343
43776,343
22400,343
43648,343
22144,343
43392,343
44928,343
21376,343
41856,343
23424,343
48000,343
19328,343
35712,343
27520,343
60288,343
11136,343
44547,343
44546,343
22275,343
44545,343
22277,343
44549,343
22281,343
44553,343
22289,343
44561,343
22305,343
44577,343
22337,343
44609,343
22401,343
44673,343
22017,343
44801,343
21761,343
44289,343
21249,343
43777,343
24321,343
42753,343
18177,343
46849,343
30465,343
38657,343
5889,343
55041,343
23557,343
23556,343
44544,343
23558,343
44550,343
23554,343
44554,343
23562,343
44562,343
23570,343
44578,343
23586,343
44610,343
23618,343
44674,343
23682,343
44802,343
23810,343
44034,343
24066,343
43522,343
23042,343
42498,343
22018,343
48642,343
19970,343
36354,343
28162,343
60930,343
11778,343
47115,343
47114,343
23559,343
47113,343
23553,343
47117,343
23565,343
47109,343
23573,343
47125,343
23589,343
47141,343
23621,343
47173,343
23685,343
47237,343
23813,343
47365,343
24069,343
47621,343
22533,343
48133,343
21509,343
46085,343
19461,343
44037,343
31749,343
39941,343
7173,343
56325,343
28693,343
28692,343
47112,343
28694,343
47118,343
28690,343
47106,343
28698,343
47130,343
28682,343
47146,343
28714,343
47178,343
28746,343
47242,343
28810,343
47370,343
28938,343
47626,343
29194,343
48138,343
29706,343
45066,343
30730,343
43018,343
26634,343
38922,343
22538,343
63498,343
14346,343
57387,343
57386,343
28695,343
57385,343
28689,343
57389,343
28701,343
57381,343
28677,343
57397,343
28725,343
57365,343
28757,343
57429,343
28821,343
57493,343
28949,343
57621,343
29205,343
57877,343
29717,343
58389,343
30741,343
59413,343
24597,343
61461,343
20501,343
53269,343
12309,343
45077,343
49237,343
49236,343
57384,343
49238,343
57390,343
49234,343
57378,343
49242,343
57402,343
49226,343
57354,343
49258,343
57450,343
49194,343
57514,343
49322,343
57642,343
49450,343
57898,343
49706,343
58410,343
50218,343
59434,343
51242,343
61482,343
53290,343
41002,343
24618,343
32939,343
32938,343
49239,343
32937,343
49233,343
32941,343
49245,343
32933,343
49221,343
32949,343
49269,343
32917,343
49173,343
32981,343
49365,343
32853,343
49493,343
33109,343
49749,343
33365,343
50261,343
33877,343
51285,343
34901,343
53333,343
36949,343
41045,343
16469,343
32943,343
32931,343
347,343
32955,343
331,343
32907,343
363,343
33003,343
299,343
32811,343
427,343
33195,343
171,343
33451,343
33963,343
1195,343
34987,343
2219,343
37035,343
4267,343
41131,343
8363,343
49323,343
16555,343
510,511
1023,511
1022,511
509,511
1021,511
507,511
1019,511
503,511
1015,511
495,511
1007,511
479,511
991,511
447,511
959,511
383,511
895,511
255,511
767,511
511,511
1535,511
2559,511
4607,511
8703,511
16895,511
33279,511
2045,511
2044,511
1020,511
2046,511
1018,511
2042,511
1014,511
2038,511
1006,511
2030,511
990,511
2014,511
958,511
1982,511
894,511
1918,511
766,511
1790,511
1534,511
3070,511
5118,511
9214,511
17406,511
33790,511
4089,511
4088,511
4090,511
2040,511
4092,511
2036,511
4084,511
2028,511
4076,511
2012,511
4060,511
1980,511
4028,511
1916,511
3964,511
1788,511
3836,511
1532,511
3580,511
3068,511
6140,511
10236,511
18428,511
34812,511
8177,511
8176,511
8178,511
8180,511
4080,511
8184,511
4072,511
8168,511
4056,511
8152,511
4024,511
8120,511
3960,511
8056,511
3832,511
7928,511
3576,511
7672,511
3064,511
7160,511
6136,511
12280,511
20472,511
36856,511
16353,511
16352,511
16354,511
16356,511
16360,511
8160,511
16368,511
8144,511
16336,511
8112,511
16304,511
8048,511
16240,511
7920,511
16112,511
7664,511
15856,511
7152,511
15344,511
6128,511
14320,511
12272,511
24560,511
40944,511
32705,511
32704,511
32706,511
32708,511
32712,511
32720,511
16320,511
32736,511
16288,511
32672,511
16224,511
32608,511
16096,511
32480,511
15840,511
32224,511
15328,511
31712,511
14304,511
30688,511
12256,511
28640,511
24544,511
49120,511
65409,511
65408,511
65410,511
65412,511
65416,511
65424,511
65440,511
32640,511
65472,511
32576,511
65344,511
32448,511
65216,511
32192,511
64960,511
31680,511
64448,511
30656,511
63424,511
28608,511
61376,511
24512,511
57280,511
49088,511
65281,511
65280,511
65282,511
65284,511
65288,511
65296,511
65312,511
65152,511
64896,511
64384,511
63360,511
61312,511
57216,511
49024,511
65027,511
65026,511
65283,511
65025,511
65285,511
65029,511
65289,511
65033,511
65297,511
65041,511
65313,511
65057,511
65345,511
65089,511
65153,511
64769,511
64257,511
63233,511
61185,511
57089,511
48897,511
32513,511
64519,511
64518,511
64517,511
65031,511
64515,511
65035,511
64523,511
65043,511
64531,511
65059,511
64547,511
65091,511
64579,511
65155,511
64643,511
64771,511
64003,511
62979,511
60931,511
56835,511
48643,511
32259,511
63503,511
63502,511
63501,511
63499,511
64527,511
63495,511
64535,511
63511,511
64551,511
63527,511
64583,511
63559,511
64647,511
63623,511
64775,511
63751,511
64007,511
62471,511
60423,511
56327,511
48135,511
31751,511
61471,511
61470,511
61469,511
61467,511
61463,511
63519,511
61455,511
63535,511
61487,511
63567,511
61519,511
63631,511
61583,511
63759,511
61711,511
64015,511
61967,511
62479,511
59407,511
55311,511
47119,511
30735,511
57407,511
57406,511
57405,511
57403,511
57399,511
57391,511
61503,511
57375,511
61535,511
57439,511
61599,511
57503,511
61727,511
57631,511
61983,511
57887,511
62495,511
58399,511
59423,511
53279,511
45087,511
28703,511
49279,511
49278,511
49277,511
49275,511
49271,511
49263,511
49247,511
57471,511
49215,511
57535,511
49343,511
57663,511
49471,511
57919,511
49727,511
58431,511
50239,511
59455,511
51263,511
53311,511
41023,511
24639,511
33023,511
33022,511
33021,511
33019,511
33015,511
33007,511
32991,511
32959,511
49407,511
32895,511
49535,511
33151,511
49791,511
33407,511
50303,511
33919,511
51327,511
34943,511
53375,511
36991,511
41087,511
16511,511
33535,511
34047,511
1279,511
35071,511
2303,511
37119,511
4351,511
41215,511
8447,511
16639,511
706,707
1415,707
1414,707
705,707
1413,707
711,707
707,707
1411,707
715,707
1419,707
723,707
1427,707
739,707
1443,707
643,707
1475,707
579,707
1347,707
963,707
1219,707
195,707
1731,707
2755,707
4803,707
8899,707
17091,707
33475,707
2829,707
2828,707
1412,707
2830,707
1410,707
2826,707
1422,707
2822,707
1430,707
2838,707
1446,707
2854,707
1478,707
2886,707
1286,707
2950,707
1158,707
2694,707
1926,707
2438,707
390,707
3462,707
5510,707
9606,707
17798,707
34182,707
5657,707
5656,707
5658,707
2824,707
5660,707
2820,707
5652,707
2844,707
5644,707
2860,707
5676,707
2892,707
5708,707
2956,707
5772,707
2572,707
5900,707
2316,707
5388,707
3852,707
4876,707
780,707
6924,707
11020,707
19212,707
35596,707
11313,707
11312,707
11314,707
11316,707
5648,707
11320,707
5640,707
11304,707
5688,707
11288,707
5720,707
11352,707
5784,707
11416,707
5912,707
11544,707
5144,707
11800,707
4632,707
10776,707
7704,707
9752,707
1560,707
13848,707
22040,707
38424,707
22625,707
22624,707
22626,707
22628,707
22632,707
11296,707
22640,707
11280,707
22608,707
11376,707
22576,707
11440,707
22704,707
11568,707
22832,707
11824,707
23088,707
10288,707
23600,707
9264,707
21552,707
15408,707
19504,707
3120,707
27696,707
44080,707
45249,707
45248,707
45250,707
45252,707
45256,707
45264,707
22592,707
45280,707
22560,707
45216,707
22752,707
45152,707
22880,707
45408,707
23136,707
45664,707
23648,707
46176,707
20576,707
47200,707
18528,707
43104,707
30816,707
39008,707
6240,707
55392,707
24961,707
24960,707
24962,707
24964,707
24968,707
24976,707
24992,707
45184,707
25024,707
45120,707
24896,707
45504,707
24768,707
45760,707
25280,707
46272,707
25792,707
47296,707
26816,707
41152,707
28864,707
37056,707
20672,707
61632,707
12480,707
49923,707
49922,707
24963,707
49921,707
24965,707
49925,707
24969,707
49929,707
24977,707
49937,707
24993,707
49953,707
25025,707
49985,707
24833,707
50049,707
24705,707
49793,707
25473,707
49537,707
25985,707
50561,707
27009,707
51585,707
29057,707
53633,707
16769,707
57729,707
8577,707
41345,707
34309,707
34308,707
49920,707
34310,707
49926,707
34306,707
49930,707
34314,707
49938,707
34322,707
49954,707
34338,707
49986,707
34370,707
50050,707
34434,707
49666,707
34562,707
49410,707
34050,707
50946,707
33538,707
51970,707
35586,707
54018,707
37634,707
58114,707
41730,707
17154,707
3083,707
3082,707
34311,707
3081,707
34305,707
3085,707
34317,707
3077,707
34325,707
3093,707
34341,707
3109,707
34373,707
3141,707
34437,707
3205,707
34565,707
3333,707
33797,707
3589,707
33285,707
2565,707
36357,707
1541,707
38405,707
